"country"	"year"	"schizophrenia"	"depression"	"anxiety"	"bipolar"	"ed"	"gini"
"Sweden"	2008	0.28018516	4.234264	4.7554255	0.9750263	0.46931773	0.2811921
"Sweden"	2009	0.27991498	4.2407866	4.7479687	0.97497815	0.47211382	0.27339876
"Sweden"	2010	0.2797282	4.2407126	4.7463956	0.97492015	0.47481048	0.27736187
"Sweden"	2011	0.27963156	4.22631	4.7557306	0.974864	0.47831133	0.27605262
"Sweden"	2012	0.27958226	4.1989436	4.7743897	0.9747945	0.48268986	0.27643898
"Sweden"	2013	0.2795508	4.1665277	4.7959495	0.97469544	0.48728612	0.28822792
"Sweden"	2014	0.27949017	4.1359577	4.814231	0.9745827	0.4914327	0.28388658
"Sweden"	2015	0.27936536	4.120638	4.8231792	0.97445	0.49534827	0.29209688
"Sweden"	2016	0.27535465	4.11966	4.815395	0.9743236	0.50228727	0.29561213
"Sweden"	2017	0.27111426	4.121651	4.804309	0.9741993	0.5089513	0.28774142
"Sweden"	2018	0.27053487	4.1201286	4.7994685	0.9740638	0.511898	0.29971606
"Sweden"	2019	0.27025598	4.116486	4.795127	0.97393054	0.51417124	0.2930465
"Switzerland"	1992	0.28161117	4.3597436	6.4718676	0.93339217	0.46133587	0.33854857
"Switzerland"	2000	0.2792799	4.142584	6.5116677	0.9345964	0.48670807	0.33431056
"Switzerland"	2002	0.27924976	3.7771919	6.511807	0.93784195	0.48370346	0.31686732
"Switzerland"	2004	0.27935764	3.2970288	6.512515	0.94258314	0.47820917	0.31564513
"Switzerland"	2006	0.27947813	3.2654638	6.557234	0.9433202	0.4792302	0.33918807
"Switzerland"	2007	0.27961886	3.403029	6.6427507	0.9431916	0.4818434	0.34255534
"Switzerland"	2008	0.27978534	3.5664945	6.7428365	0.94303626	0.48557788	0.337947
"Switzerland"	2009	0.27993673	3.703967	6.826749	0.94287515	0.4887165	0.32855856
"Switzerland"	2010	0.28002983	3.7600088	6.863533	0.9427256	0.49069282	0.3255303
"Switzerland"	2011	0.2800994	3.754557	6.8639407	0.94258153	0.49119282	0.3171362
"Switzerland"	2012	0.2801868	3.7400513	6.860276	0.9424577	0.49222958	0.31567127
"Switzerland"	2013	0.28028223	3.722054	6.8540144	0.9423424	0.4915266	0.3246219
"Switzerland"	2014	0.28037176	3.7073913	6.846777	0.9422369	0.4922007	0.3252566
"Switzerland"	2015	0.28043953	3.6999056	6.8399982	0.9421385	0.49183723	0.32306957
"Switzerland"	2016	0.28062987	3.7047162	6.817221	0.9420403	0.4904624	0.33042452
"Switzerland"	2017	0.28076303	3.7103853	6.7933817	0.94194055	0.4894723	0.32676333
"Switzerland"	2018	0.28052408	3.7097785	6.78825	0.94183946	0.48961532	0.3314104
"Switzerland"	2019	0.2799828	3.705447	6.79061	0.9417426	0.4910716	0.3399834
"Syria"	1996	0.24621996	4.0302014	5.2837462	0.76748157	0.1476138	0.3516938
"Syria"	2003	0.24571149	3.995061	5.302089	0.7673051	0.15253066	0.37514603
"Syria"	2006	0.24540302	3.972715	5.308115	0.7663926	0.15713046	0.4014725
"Syria"	2009	0.24575453	3.92109	5.3488417	0.7666132	0.16410312	0.40394777
"Taiwan"	1991	0.29538062	2.466249	3.8540366	0.19390798	0.12519293	0.29967803
"Taiwan"	1995	0.2964643	2.4816089	3.7175274	0.19396116	0.134457	0.3132387
"Taiwan"	1997	0.2963609	2.4941137	3.7307284	0.19395484	0.13832845	0.30822107
"Taiwan"	2000	0.2964408	2.5236475	3.755418	0.19393642	0.14378415	0.31111476
"Taiwan"	2005	0.30341995	2.571733	3.6741533	0.19388148	0.15142784	0.32179585
"Taiwan"	2007	0.30207685	2.5739336	3.6687465	0.19386305	0.15407865	0.32124567
"Taiwan"	2010	0.29964763	2.5719993	3.6611485	0.19385885	0.15779077	0.33213326
"Taiwan"	2013	0.30780765	2.583701	3.6756203	0.1938229	0.16315362	0.32487386
"Taiwan"	2016	0.31567347	2.5833325	3.6510024	0.19379833	0.16880834	0.31448635
"Taiwan"	2017	0.31674987	2.574691	3.6210475	0.19378453	0.17060523	0.31754693
"Taiwan"	2018	0.31572646	2.5693512	3.6313531	0.19377181	0.17234246	0.31633675
"Taiwan"	2019	0.31342354	2.564065	3.6654854	0.19377136	0.173583	0.3119192
"Tajikistan"	1999	0.26134163	2.869711	2.3711233	0.5161366	0.07392668	0.2953486
"Tajikistan"	2003	0.2607808	2.8361266	2.3679924	0.51606536	0.07368593	0.3271972
"Tajikistan"	2004	0.26084933	2.830986	2.3678758	0.51606	0.07381751	0.3360195
"Tajikistan"	2007	0.26110864	2.799175	2.3687034	0.5160408	0.07613873	0.32182014
"Tajikistan"	2009	0.26140425	2.7690935	2.3712564	0.51605076	0.07837699	0.30774954
"Tajikistan"	2015	0.2630972	2.7887883	2.3990412	0.5160451	0.0855128	0.3399559
"Tanzania"	1991	0.2080684	4.816854	3.701398	0.59107655	0.08672659	0.35275686
"Tanzania"	2000	0.20727772	4.766284	3.7101693	0.5911019	0.08478412	0.37266687
"Tanzania"	2007	0.210048	4.6466227	3.7311244	0.5911045	0.08997949	0.40277025
"Tanzania"	2011	0.21019821	4.6176267	3.7466023	0.59109735	0.09415571	0.3778315
"Tanzania"	2018	0.2123583	4.6315126	3.8305063	0.5910572	0.104231946	0.4049123
"Thailand"	1990	0.28494516	2.848442	3.2673767	0.32983306	0.094173096	0.45265648
"Thailand"	1992	0.28811577	2.857583	3.276311	0.32984784	0.09911516	0.47857958
"Thailand"	1994	0.29032534	2.8676188	3.2834253	0.32985845	0.10287785	0.43470213
"Thailand"	1996	0.29114303	2.8800144	3.2875097	0.3298669	0.105555646	0.42904922
"Thailand"	1998	0.2913111	2.8950734	3.2925193	0.3298707	0.107239805	0.41455793
"Thailand"	1999	0.29135045	2.9030797	3.2945566	0.32986495	0.10810202	0.43091586
"Thailand"	2000	0.29144606	2.9077215	3.2953527	0.32985786	0.10923008	0.42833668
"Thailand"	2002	0.29236743	2.9179246	3.2915695	0.32984576	0.110326126	0.41944495
"Thailand"	2004	0.2936381	2.9266903	3.2867758	0.32983872	0.112240665	0.42540312
"Thailand"	2006	0.294107	2.9211044	3.289523	0.32980466	0.11404492	0.41819033
"Thailand"	2007	0.29421407	2.9126914	3.2951288	0.3297408	0.1152076	0.39761516
"Thailand"	2008	0.2942868	2.9036944	3.306197	0.32972738	0.11674849	0.40288273
"Thailand"	2009	0.29437223	2.8960814	3.32048	0.32977462	0.11826574	0.39601263
"Thailand"	2010	0.2945795	2.888708	3.3299048	0.32980314	0.11989397	0.3940277
"Thailand"	2011	0.29536995	2.8844223	3.336034	0.32979944	0.12136178	0.37459034
"Thailand"	2012	0.29683796	2.878475	3.3432503	0.3297955	0.12291777	0.39256668
"Thailand"	2013	0.29851058	2.873812	3.3505888	0.3297925	0.1243189	0.37847108
"Thailand"	2014	0.29991552	2.8683243	3.3569534	0.3297907	0.12582982	0.37032664
"Thailand"	2015	0.3005814	2.866937	3.3612075	0.3297895	0.12704796	0.35987332
"Thailand"	2016	0.29977414	2.8631024	3.3660066	0.32978442	0.12859704	0.3689063
"Thailand"	2017	0.29888597	2.8585641	3.371346	0.32978046	0.13000895	0.36382803
"Thailand"	2018	0.29946116	2.8551335	3.3815641	0.32977578	0.1308782	0.36412174
"Thailand"	2019	0.30105522	2.847038	3.399738	0.32977024	0.13236374	0.34855723
"Togo"	2006	0.20755653	4.4927635	3.5331538	0.53963	0.085299365	0.42211255
"Togo"	2011	0.20617664	4.491665	3.5646505	0.5396124	0.084652014	0.4601219
"Togo"	2015	0.2068458	4.489354	3.583903	0.53956616	0.08660077	0.43023092
"Togo"	2018	0.20790635	4.4976625	3.5949163	0.5395296	0.08941261	0.42534238
"Tonga"	2000	0.2888609	2.6829875	3.9686573	0.28191364	0.08563848	0.37690175
"Tonga"	2009	0.29244614	2.657191	3.9907053	0.2817824	0.08797523	0.3749649
"Tonga"	2015	0.290843	2.6666741	4.057681	0.28188312	0.09078071	0.33521304
"Trinidad and Tobago"	1992	0.2749445	3.9825232	3.7480576	0.9094044	0.21100782	0.40185452
"Tunisia"	1990	0.2514061	5.053802	4.9164777	0.7867563	0.16310403	0.40102237
"Tunisia"	1995	0.2530526	5.0280633	4.93545	0.7868727	0.16867892	0.41657296
"Tunisia"	2000	0.25322536	5.049932	4.9525986	0.7871709	0.17616186	0.40809476
"Tunisia"	2005	0.25313514	5.026308	4.9744773	0.7876223	0.18449739	0.37733382
"Tunisia"	2010	0.25305784	5.0079913	5.012236	0.7879439	0.19430286	0.35808256
"Tunisia"	2015	0.25290915	5.004467	5.124069	0.78797716	0.20094365	0.32815883
"Turkey"	1994	0.24728389	4.010806	3.9981275	0.7964436	0.19947377	0.413152
"Turkey"	2002	0.2475594	4.1296477	4.377505	0.79665166	0.23045304	0.41396376
"Turkey"	2003	0.24747485	4.1928377	4.4234614	0.7966723	0.23185588	0.42184338
"Turkey"	2004	0.24740869	4.2442613	4.4604516	0.7966769	0.23345175	0.4128751
"Turkey"	2005	0.24738549	4.2642403	4.4775205	0.7966744	0.23457125	0.42614657
"Turkey"	2006	0.24741635	4.2491713	4.474095	0.7966691	0.23786722	0.39647412
"Turkey"	2007	0.24748255	4.2135763	4.461386	0.7966595	0.24330328	0.384428
"Turkey"	2008	0.24756426	4.1682277	4.4457603	0.7966475	0.24979095	0.3902054
"Turkey"	2009	0.24764265	4.127493	4.43353	0.7966296	0.2561792	0.3896531
"Turkey"	2010	0.24769606	4.1015873	4.431112	0.79659337	0.26096305	0.3878508
"Turkey"	2011	0.24771115	4.090324	4.4414186	0.7965086	0.2650534	0.40039355
"Turkey"	2012	0.24770357	4.082614	4.459596	0.79636985	0.26817352	0.40168938
"Turkey"	2013	0.24769464	4.0750384	4.4798617	0.7961723	0.27196646	0.401785
"Turkey"	2014	0.24770084	4.0664144	4.497034	0.7959744	0.27537036	0.41236562
"Turkey"	2015	0.24773648	4.0584426	4.506104	0.7958346	0.2785622	0.42854458
"Turkey"	2016	0.24792543	4.00345	4.495325	0.795732	0.2836098	0.41873705
"Turkey"	2017	0.24816157	3.9437997	4.4827275	0.79568404	0.28765902	0.4353174
"Turkey"	2018	0.24845715	3.9321594	4.4908495	0.79568714	0.2904809	0.42441463
"Turkey"	2019	0.24893442	3.9422681	4.513604	0.795696	0.2917118	0.4383382
"Turkmenistan"	1998	0.26819605	3.194707	2.2801442	0.50673205	0.10322536	0.40806928
"Tuvalu"	2010	0.27402577	3.1398466	3.9848676	0.26771015	0.07839735	0.39139032
"Uganda"	1992	0.20141883	7.0207376	3.87791	0.58182627	0.07475389	0.41423506
"Uganda"	1996	0.20207998	7.3832736	3.8816772	0.58184874	0.07606874	0.39042878
"Uganda"	1999	0.20256329	7.620522	3.8905075	0.58186966	0.078026325	0.42997676
"Uganda"	2002	0.20376399	7.6215105	3.902161	0.5818901	0.07989765	0.4516984
"Uganda"	2005	0.2055557	7.539022	3.9189262	0.5819014	0.08214462	0.4294434
"Uganda"	2009	0.2061048	7.135555	3.9630215	0.58189917	0.08601476	0.44190434
"Uganda"	2012	0.2064794	6.812852	4.0157523	0.581884	0.08917101	0.41009575
"Uganda"	2016	0.20665738	6.5862427	4.1056433	0.58184886	0.09353817	0.42753503
"Uganda"	2019	0.20794602	6.5845194	4.080157	0.5818194	0.09564634	0.42702642
"Ukraine"	1992	0.27462083	4.387335	3.1115282	0.52162576	0.12563737	0.2970884
"Ukraine"	1993	0.27389178	4.437566	3.10949	0.52158684	0.12302267	0.28926983
"Ukraine"	1995	0.27269906	4.4943957	3.1015291	0.52154136	0.11754974	0.39231017
"Ukraine"	1996	0.2721024	4.505719	3.0723562	0.521536	0.11404076	0.35153562
"Ukraine"	2002	0.26964414	4.467858	2.8419838	0.5215242	0.102477804	0.29045695
"Ukraine"	2003	0.26972553	4.4177523	2.8424397	0.5215347	0.1031663	0.28664893
"Ukraine"	2004	0.26982307	4.362677	2.8439982	0.52154255	0.1045638	0.28934017
"Ukraine"	2005	0.26989645	4.315122	2.846743	0.5215573	0.105426505	0.29020715
"Ukraine"	2006	0.2699782	4.265765	2.8758194	0.5215627	0.1069271	0.29794392
"Ukraine"	2007	0.27010795	4.207717	2.9409006	0.5215657	0.109056376	0.27012688
"Ukraine"	2008	0.27026373	4.152111	3.0185354	0.52157444	0.11132718	0.2663823
"Ukraine"	2009	0.27042964	4.101679	3.084608	0.5215634	0.113309406	0.25316665
"Ukraine"	2010	0.27058375	4.0636315	3.1155183	0.5215375	0.114740774	0.24818976
"Ukraine"	2011	0.27081847	4.0276003	3.119328	0.5214986	0.11587107	0.24551843
"Ukraine"	2012	0.27117696	3.9822237	3.1206193	0.5214586	0.116908	0.24740657
"Ukraine"	2013	0.27156687	3.9361966	3.1204603	0.52142155	0.118037246	0.24554986
"Ukraine"	2014	0.2718974	3.9005053	3.1196063	0.5213799	0.118681595	0.24025366
"Ukraine"	2015	0.2720728	3.8831425	3.1196241	0.52136177	0.11927555	0.2545754
"Ukraine"	2016	0.27206576	3.8882422	3.121358	0.5213581	0.12092872	0.25002202
"Ukraine"	2017	0.27200583	3.895252	3.1236935	0.5213512	0.12112826	0.26049048
"Ukraine"	2018	0.2718183	3.8966324	3.1275187	0.5213445	0.12156914	0.26071486
"Ukraine"	2019	0.27143335	3.8973033	3.133128	0.5213342	0.121123455	0.26619467
"United Arab Emirates"	2013	0.2763312	3.532419	4.1305995	0.743336	0.28601655	0.3251042
"United Arab Emirates"	2018	0.27520382	3.550178	4.1973176	0.7506281	0.2975765	0.26399004
"United Kingdom"	1990	0.2513668	4.55913	4.181258	1.0871071	0.35198843	0.3574197
"United Kingdom"	1991	0.25137487	4.476425	4.23005	1.0872802	0.35345984	0.34962818
"United Kingdom"	1992	0.25137755	4.4013615	4.2736616	1.0874593	0.35509843	0.34955472
"United Kingdom"	1993	0.25137627	4.339763	4.3089237	1.0876302	0.3568267	0.3507596
"United Kingdom"	1994	0.2513731	4.296784	4.332686	1.0877843	0.3585464	0.35978922
"United Kingdom"	1995	0.25136954	4.278126	4.3418264	1.0879234	0.36033753	0.3551664
"United Kingdom"	1996	0.2513455	4.2774725	4.3462067	1.0880368	0.36239153	0.3529524
"United Kingdom"	1997	0.25130332	4.2810287	4.355132	1.088148	0.364835	0.35735163
"United Kingdom"	1998	0.2512586	4.285986	4.364264	1.0882337	0.36768028	0.36621472
"United Kingdom"	1999	0.25122985	4.2886806	4.3693037	1.0882875	0.37062028	0.3678378
"United Kingdom"	2000	0.25123382	4.285848	4.3659515	1.0883088	0.3735909	0.38848642
"United Kingdom"	2001	0.25126424	4.260686	4.352807	1.0890489	0.37737367	0.37086216
"United Kingdom"	2002	0.25131157	4.208306	4.334689	1.0908308	0.38232625	0.35146394
"United Kingdom"	2003	0.2513746	4.1442213	4.3161693	1.0929388	0.3877413	0.34856063
"United Kingdom"	2004	0.2514536	4.084586	4.3019443	1.0946802	0.39248574	0.34834158
"United Kingdom"	2005	0.25154755	4.044324	4.296812	1.0953629	0.39598486	0.35485032
"United Kingdom"	2006	0.2517607	4.0178766	4.317473	1.0952826	0.3987877	0.35879987
"United Kingdom"	2007	0.2521704	3.991277	4.36564	1.0952265	0.40153196	0.34413147
"United Kingdom"	2008	0.2527409	3.9684153	4.4232283	1.0951635	0.40412027	0.35445124
"United Kingdom"	2009	0.25343102	3.9519038	4.4722896	1.0950963	0.4062714	0.35137364
"United Kingdom"	2010	0.25420037	3.946605	4.4948473	1.0950202	0.40790415	0.337056
"United Kingdom"	2011	0.25662947	3.9695091	4.495006	1.0949289	0.40921468	0.33191085
"United Kingdom"	2012	0.2612995	4.0222654	4.4904194	1.0948524	0.41036624	0.33090645
"United Kingdom"	2013	0.2666979	4.0842757	4.4834905	1.0947759	0.4115595	0.32699567
"United Kingdom"	2014	0.27129802	4.136073	4.4766536	1.0947104	0.41291305	0.3314094
"United Kingdom"	2015	0.27356958	4.1568666	4.472304	1.0946536	0.41451535	0.33311963
"United Kingdom"	2016	0.27395958	4.1270704	4.458649	1.0945989	0.41880447	0.33109283
"United Kingdom"	2017	0.2737891	4.0961256	4.4451113	1.0945523	0.42277446	0.3260817
"United Kingdom"	2018	0.26507547	4.094036	4.4479036	1.0945084	0.4241379	0.33689743
"United Kingdom"	2019	0.24625693	4.0975676	4.4602027	1.0944765	0.4250394	0.32824126
"United States"	1990	0.43585777	3.7964869	5.241197	0.6061742	0.40408042	0.38262504
"United States"	1991	0.4393758	3.9025552	5.2415867	0.605942	0.41853958	0.38044858
"United States"	1992	0.4425686	4.006986	5.2477794	0.6057076	0.431534	0.38372815
"United States"	1993	0.4452558	4.106528	5.2590055	0.60548025	0.44196212	0.4036311
"United States"	1994	0.4472567	4.1981354	5.274653	0.60527015	0.4491788	0.39985397
"United States"	1995	0.44839168	4.2789063	5.2937264	0.60505545	0.45229667	0.39853615
"United States"	1996	0.4488745	4.346033	5.452494	0.6048532	0.4522142	0.40308332
"United States"	1997	0.4491345	4.3987412	5.8007646	0.60465616	0.4511574	0.40524158
"United States"	1998	0.4493081	4.4390383	6.2089686	0.6044661	0.4495324	0.39951783
"United States"	1999	0.44953126	4.4677186	6.5479445	0.60427856	0.44814983	0.39984423
"United States"	2000	0.44993713	4.4857907	6.6883707	0.60409266	0.44769108	0.40138903
"United States"	2001	0.4514257	4.493341	6.636507	0.6039308	0.44876918	0.40594307
"United States"	2002	0.4542209	4.492336	6.5100694	0.60377705	0.45059964	0.40352058
"United States"	2003	0.45744422	4.486678	6.3478065	0.6036286	0.4528027	0.40770072
"United States"	2004	0.46022034	4.4822283	6.188496	0.6034766	0.45479447	0.40250537
"United States"	2005	0.46167195	4.484824	6.0706863	0.6033204	0.45619625	0.40962887
"United States"	2006	0.4620123	4.491761	6.000551	0.60310584	0.45714864	0.413959
"United States"	2007	0.4620453	4.4984174	5.9503455	0.60281783	0.4582168	0.40795898
"United States"	2008	0.46179056	4.503609	5.908171	0.60252017	0.4592264	0.40809166
"United States"	2009	0.4612694	4.5064077	5.8622723	0.60226715	0.45985898	0.40608335
"United States"	2010	0.4604998	4.5064754	5.8007455	0.6021163	0.46008015	0.40007547
"United States"	2011	0.45854303	4.495158	5.6901655	0.6020305	0.45549324	0.40934193
"United States"	2012	0.45496657	4.4685616	5.5317607	0.6019393	0.4452832	0.4093412
"United States"	2013	0.450556	4.4357715	5.3658276	0.601847	0.4330943	0.40649238
"United States"	2014	0.4460982	4.404113	5.232689	0.60175693	0.4229443	0.41508022
"United States"	2015	0.4423769	4.3821406	5.172533	0.60166377	0.41873553	0.41235605
"United States"	2016	0.43641692	4.372808	5.168079	0.601451	0.42221028	0.41118968
"United States"	2017	0.43179995	4.369103	5.1753254	0.60123175	0.4262121	0.41177237
"United States"	2018	0.4318861	4.369584	5.342051	0.601198	0.42610255	0.4140517
"United States"	2019	0.43364868	4.375998	5.6977477	0.6012978	0.42435044	0.41533518
"Uruguay"	2006	0.31090495	2.7249053	5.058357	0.9838998	0.2961459	0.4594136
"Uruguay"	2007	0.31139377	2.7268639	5.0557327	0.9839125	0.29911605	0.46404734
"Uruguay"	2008	0.31197724	2.7277212	5.052714	0.9839393	0.30249673	0.4508151
"Uruguay"	2009	0.31247896	2.729149	5.0510554	0.983989	0.3064079	0.45541507
"Uruguay"	2010	0.31272876	2.7315981	5.05236	0.98403955	0.31012243	0.44474792
"Uruguay"	2011	0.31267393	2.750582	5.0635824	0.98406994	0.31533954	0.42175132
"Uruguay"	2012	0.3124522	2.7853043	5.086002	0.98410314	0.32114312	0.39900422
"Uruguay"	2013	0.3121758	2.8243296	5.1122613	0.9841349	0.32808253	0.40450785
"Uruguay"	2014	0.31195372	2.8589888	5.1353183	0.9841829	0.33399767	0.40110928
"Uruguay"	2015	0.31190062	2.872776	5.148032	0.9842219	0.33929032	0.40128586
"Uruguay"	2016	0.31282055	2.8664432	5.143855	0.98426104	0.3440242	0.3969534
"Uruguay"	2017	0.3137818	2.8569884	5.1376667	0.98430365	0.34768173	0.39464375
"Uruguay"	2018	0.31382343	2.8503737	5.1423693	0.98432493	0.35085896	0.39687112
"Uruguay"	2019	0.3134878	2.840908	5.1539445	0.9843416	0.3535729	0.3967629
"Uzbekistan"	1998	0.26426944	3.2757328	2.0304024	0.51133955	0.088814504	0.44268507
"Uzbekistan"	2000	0.2641018	3.2599704	2.0323117	0.5113335	0.08806182	0.36011636
"Uzbekistan"	2002	0.2644629	3.2517388	2.0313735	0.5113485	0.08891144	0.33036503
"Uzbekistan"	2003	0.26476827	3.2490358	2.0303407	0.51135325	0.089476034	0.3526095
"Vanuatu"	2010	0.2716836	2.9853354	3.9729643	0.26651958	0.07491678	0.37351298
"Vanuatu"	2019	0.26988906	2.9744234	4.02928	0.26652375	0.077522516	0.32317576
"Venezuela"	1992	0.27717966	3.1904209	3.7621217	0.82947445	0.21575162	0.42061847
"Venezuela"	1995	0.27700916	3.207926	3.771285	0.82975346	0.21557747	0.4716726
"Venezuela"	1998	0.27699262	3.2209325	3.778249	0.8297774	0.21311624	0.47999668
"Venezuela"	1999	0.27695835	3.2230375	3.780498	0.8297473	0.21214955	0.47699356
"Venezuela"	2001	0.27661777	3.2249732	3.7837536	0.82962155	0.21026404	0.4717132
"Venezuela"	2002	0.27613384	3.221503	3.7868087	0.8295171	0.20844518	0.48879746
"Venezuela"	2003	0.2755942	3.2180321	3.790592	0.829404	0.20692144	0.47908917
"Venezuela"	2004	0.2751642	3.2155185	3.794372	0.82929564	0.20597038	0.4731904
"Venezuela"	2005	0.27501035	3.2137241	3.797255	0.8291911	0.20579371	0.49318564
"Venezuela"	2006	0.27542338	3.2092047	3.800786	0.8290983	0.20690398	0.44699317
"Vietnam"	1992	0.30792275	2.6047387	2.2711473	0.33694953	0.06235792	0.35654002
"Vietnam"	1997	0.3103797	2.5795667	2.266785	0.33670717	0.06607469	0.35442206
"Vietnam"	2002	0.31306085	2.566419	2.1679227	0.3364445	0.07137379	0.37029624
"Vietnam"	2004	0.314411	2.5488641	2.0324712	0.3363696	0.07361037	0.36785832
"Vietnam"	2006	0.31516695	2.533139	2.002448	0.33630696	0.07572044	0.35788617
"Vietnam"	2008	0.31582865	2.5112128	2.0014048	0.33626148	0.07819519	0.35570312
"Vietnam"	2010	0.31659967	2.4914863	2.0050404	0.33622113	0.08094696	0.39252725
"Vietnam"	2012	0.31838787	2.4786136	2.1034722	0.33618885	0.0834989	0.35645887
"Vietnam"	2014	0.32068628	2.4728506	2.2538395	0.33616325	0.086964235	0.34755376
"Vietnam"	2016	0.3215296	2.4714613	2.2829254	0.33613375	0.09016002	0.3526674
"Vietnam"	2018	0.3222044	2.4725037	2.2799327	0.33611208	0.09341045	0.35715547
"Yemen"	1998	0.23171146	4.9171743	4.7822328	0.7252076	0.13032293	0.34997785
"Yemen"	2005	0.23222741	4.9030304	4.799882	0.7255424	0.13677464	0.34732336
"Yemen"	2014	0.23019518	4.8926992	4.7816076	0.72586876	0.14137065	0.36707094
"Zambia"	1991	0.20849614	4.231838	3.7545576	0.5743952	0.09943996	0.5940293
"Zambia"	1993	0.20810966	4.249263	3.7574475	0.57441247	0.097489275	0.5255011
"Zambia"	1996	0.2076459	4.2519794	3.764579	0.57443595	0.094869055	0.48328376
"Zambia"	1998	0.20708932	4.2173843	3.7746646	0.57445246	0.09299791	0.4912212
"Zambia"	2002	0.20737872	4.1867943	3.7903607	0.5744826	0.09274016	0.4205863
"Zambia"	2004	0.20832714	4.1860423	3.799633	0.574498	0.09424545	0.54263926
"Zambia"	2006	0.20876984	4.1695747	3.8050764	0.57450867	0.09571903	0.54569334
"Zambia"	2010	0.20944713	4.094783	3.829316	0.57451314	0.10228197	0.52011114
"Zambia"	2015	0.2114897	4.1974974	3.9632332	0.5744896	0.111551836	0.5583758
"Zimbabwe"	2011	0.20044968	3.3425353	3.1835976	0.53859806	0.09171887	0.43153575
"Zimbabwe"	2017	0.20163892	3.4119654	3.1884181	0.5385891	0.09732964	0.44337082
"Zimbabwe"	2019	0.20248154	3.3954756	3.1370168	0.5385804	0.09829536	0.5025645
